"Date","Price","Open","High","Low","Change %"
"04/28/2008","17.199","17.199","17.199","17.199","0.88%"
"04/25/2008","17.049","17.049","17.049","17.049","0.01%"
"04/24/2008","17.048","17.048","17.048","17.048","0.70%"
"04/22/2008","16.930","16.930","16.930","16.930","0.19%"
"04/21/2008","16.898","16.898","16.898","16.898","0.54%"
"04/18/2008","16.808","16.808","16.808","16.808","1.45%"
"04/17/2008","16.568","16.568","16.568","16.568","0.90%"
"04/16/2008","16.421","16.421","16.421","16.421","0.25%"
"04/15/2008","16.380","16.380","16.380","16.380","-0.73%"
"04/14/2008","16.500","16.500","16.500","16.500","3.06%"
"04/11/2008","16.010","16.010","16.010","16.010","-0.45%"
"04/10/2008","16.082","16.082","16.082","16.082","-0.43%"
"04/09/2008","16.152","16.152","16.152","16.152","0.00%"
"04/08/2008","16.152","16.152","16.152","16.152","0.01%"
"04/07/2008","16.151","16.151","16.151","16.151","-0.49%"
"04/04/2008","16.231","16.231","16.231","16.231","-0.43%"
"04/03/2008","16.301","16.301","16.301","16.301","3.83%"
"04/02/2008","15.700","15.700","15.700","15.700","0.19%"
"04/01/2008","15.670","15.670","15.670","15.670","-0.84%"
"03/31/2008","15.803","15.803","15.803","15.803","0.96%"
"03/28/2008","15.652","15.652","15.652","15.652","0.40%"
"03/27/2008","15.590","15.590","15.590","15.590","-0.38%"
"03/26/2008","15.650","15.650","15.650","15.650","0.33%"
"03/25/2008","15.599","15.599","15.599","15.599","0.19%"
"03/24/2008","15.570","15.570","15.570","15.570","0.05%"
"03/21/2008","15.562","15.562","15.562","15.562","0.08%"
"03/20/2008","15.549","15.549","15.549","15.549","-0.63%"
"03/19/2008","15.648","15.648","15.648","15.648","0.06%"
"03/18/2008","15.639","15.639","15.639","15.639","-0.39%"
"03/17/2008","15.700","15.700","15.700","15.700","0.65%"
"03/14/2008","15.598","15.598","15.598","15.598","-1.58%"
"03/13/2008","15.849","15.849","15.849","15.849","1.28%"
"03/12/2008","15.649","15.649","15.649","15.649","-0.06%"
"03/11/2008","15.659","15.659","15.659","15.659","-0.52%"
"03/10/2008","15.741","15.741","15.741","15.741","-1.61%"
"03/07/2008","15.999","15.999","15.999","15.999","1.25%"
"03/06/2008","15.801","15.801","15.801","15.801","0.64%"
"03/05/2008","15.701","15.701","15.701","15.701","-0.31%"
"03/04/2008","15.750","15.750","15.750","15.750","-0.31%"
"03/03/2008","15.799","15.799","15.799","15.799","-1.56%"
"02/29/2008","16.050","16.050","16.050","16.050","0.01%"
"02/28/2008","16.049","16.049","16.049","16.049","1.91%"
"02/27/2008","15.748","15.748","15.748","15.748","-0.32%"
"02/26/2008","15.799","15.799","15.799","15.799","0.70%"
"02/25/2008","15.689","15.689","15.689","15.689","-0.19%"
"02/22/2008","15.719","15.719","15.719","15.719","0.12%"
"02/21/2008","15.700","15.700","15.700","15.700","-0.18%"
"02/20/2008","15.728","15.728","15.728","15.728","-0.13%"
"02/19/2008","15.749","15.749","15.749","15.749","1.94%"
"02/18/2008","15.449","15.449","15.449","15.449","-3.13%"
"02/15/2008","15.948","15.948","15.948","15.948","-0.01%"
"02/14/2008","15.950","15.950","15.950","15.950","2.99%"
"02/13/2008","15.487","15.487","15.487","15.487","-0.07%"
"02/12/2008","15.498","15.498","15.498","15.498","-2.84%"
"02/11/2008","15.951","15.951","15.951","15.951","0.03%"
"02/08/2008","15.947","15.947","15.947","15.947","-0.03%"
"02/07/2008","15.951","15.951","15.951","15.951","0.02%"
"02/06/2008","15.948","15.948","15.948","15.948","4.10%"
"02/05/2008","15.320","15.320","15.320","15.320","-0.85%"
"02/04/2008","15.452","15.452","15.452","15.452","0.08%"
"02/01/2008","15.440","15.440","15.440","15.440","-0.06%"
"01/31/2008","15.450","15.450","15.450","15.450","0.98%"
"01/30/2008","15.300","15.300","15.300","15.300","0.00%"
"01/29/2008","15.300","15.300","15.300","15.300","0.33%"
"01/28/2008","15.250","15.250","15.250","15.250","0.33%"
"01/25/2008","15.200","15.200","15.200","15.200","-1.30%"
"01/24/2008","15.400","15.400","15.400","15.400","-0.32%"
"01/23/2008","15.450","15.450","15.450","15.450","0.32%"
"01/22/2008","15.400","15.400","15.400","15.400","0.00%"
"01/21/2008","15.400","15.400","15.400","15.400","0.65%"
"01/18/2008","15.300","15.300","15.300","15.300","0.99%"
"01/17/2008","15.150","15.150","15.150","15.150","0.07%"
"01/16/2008","15.140","15.140","15.140","15.140","-0.07%"
"01/15/2008","15.150","15.150","15.150","15.150","-0.33%"
"01/14/2008","15.200","15.200","15.200","15.200","-0.52%"
"01/11/2008","15.280","15.280","15.280","15.280","0.20%"
"01/10/2008","15.250","15.250","15.250","15.250","0.26%"
"01/09/2008","15.210","15.210","15.210","15.210","0.07%"
"01/08/2008","15.200","15.200","15.200","15.200","1.33%"
"01/07/2008","15.000","15.000","15.000","15.000","-0.27%"
"01/04/2008","15.040","15.040","15.040","15.040","-0.40%"
"01/03/2008","15.100","15.100","15.100","15.100","-0.33%"
"01/02/2008","15.150","15.150","15.150","15.150","-0.98%"
"12/31/2007","15.300","15.300","15.300","15.300","0.66%"
"12/28/2007","15.200","15.200","15.200","15.200","0.33%"
"12/27/2007","15.150","15.150","15.150","15.150","0.53%"
"12/26/2007","15.070","15.070","15.070","15.070","0.13%"
"12/25/2007","15.050","15.050","15.050","15.050","0.00%"
"12/24/2007","15.050","15.050","15.050","15.050","-0.33%"
"12/19/2007","15.100","15.100","15.100","15.100","-0.33%"
"12/18/2007","15.150","15.150","15.150","15.150","0.20%"
"12/17/2007","15.120","15.120","15.120","15.120","0.13%"
"12/14/2007","15.100","15.100","15.100","15.100","0.00%"
"12/13/2007","15.100","15.100","15.100","15.100","0.33%"
"12/12/2007","15.050","15.050","15.050","15.050","-0.46%"
"12/11/2007","15.120","15.120","15.120","15.120","-0.59%"
"12/10/2007","15.210","15.210","15.210","15.210","-0.07%"
"12/07/2007","15.220","15.220","15.220","15.220","-0.20%"
"12/06/2007","15.250","15.250","15.250","15.250","0.20%"
"12/05/2007","15.220","15.220","15.220","15.220","0.00%"
"12/04/2007","15.220","15.220","15.220","15.220","0.13%"
"12/03/2007","15.200","15.200","15.200","15.200","0.53%"
"11/30/2007","15.120","15.120","15.120","15.120","-0.20%"
"11/29/2007","15.150","15.150","15.150","15.150","-0.34%"
"11/28/2007","15.201","15.201","15.201","15.201","0.01%"
"11/27/2007","15.200","15.200","15.200","15.200","-0.33%"
"11/26/2007","15.250","15.250","15.250","15.250","0.00%"
"11/23/2007","15.250","15.250","15.250","15.250","0.00%"
"11/22/2007","15.250","15.250","15.250","15.250","-0.07%"
"11/21/2007","15.260","15.260","15.260","15.260","0.07%"
"11/20/2007","15.250","15.250","15.250","15.250","0.00%"
"11/19/2007","15.250","15.250","15.250","15.250","0.00%"
"11/16/2007","15.250","15.250","15.250","15.250","0.33%"
"11/15/2007","15.200","15.200","15.200","15.200","0.33%"
"11/14/2007","15.150","15.150","15.150","15.150","0.00%"
"11/13/2007","15.150","15.150","15.150","15.150","-0.33%"
"11/12/2007","15.200","15.200","15.200","15.200","-0.33%"
"11/09/2007","15.250","15.250","15.250","15.250","-0.13%"
"11/08/2007","15.270","15.270","15.270","15.270","-0.20%"
"11/07/2007","15.300","15.300","15.300","15.300","-0.33%"
"11/06/2007","15.350","15.350","15.350","15.350","-0.65%"
"11/05/2007","15.450","15.450","15.450","15.450","-0.32%"
"11/02/2007","15.500","15.500","15.500","15.500","0.58%"
"11/01/2007","15.410","15.410","15.410","15.410","0.06%"
"10/31/2007","15.400","15.400","15.400","15.400","0.65%"
"10/30/2007","15.300","15.300","15.300","15.300","-0.65%"
"10/26/2007","15.400","15.400","15.400","15.400","0.65%"
"10/25/2007","15.300","15.300","15.300","15.300","0.00%"
"10/24/2007","15.300","15.300","15.300","15.300","-0.65%"
"10/23/2007","15.400","15.400","15.400","15.400","-0.65%"
"10/22/2007","15.500","15.500","15.500","15.500","1.31%"
"10/19/2007","15.300","15.300","15.300","15.300","0.66%"
"10/18/2007","15.200","15.200","15.200","15.200","0.00%"
"10/17/2007","15.200","15.200","15.200","15.200","-0.65%"
"10/16/2007","15.300","15.300","15.300","15.300","0.00%"
"10/15/2007","15.300","15.300","15.300","15.300","-0.65%"
"10/11/2007","15.400","15.400","15.400","15.400","-0.45%"
"10/10/2007","15.470","15.470","15.470","15.470","-1.78%"
"10/09/2007","15.750","15.750","15.750","15.750","-0.63%"
"10/08/2007","15.850","15.850","15.850","15.850","-0.94%"
"10/05/2007","16.000","16.000","16.000","16.000","-0.25%"
"10/04/2007","16.040","16.040","16.040","16.040","-0.12%"
"10/03/2007","16.060","16.060","16.060","16.060","1.97%"
"10/02/2007","15.750","15.750","15.750","15.750","0.51%"
"10/01/2007","15.670","15.670","15.670","15.670","0.13%"
"09/28/2007","15.650","15.650","15.650","15.650","0.32%"
"09/27/2007","15.600","15.600","15.600","15.600","0.00%"
"09/26/2007","15.600","15.600","15.600","15.600","0.71%"
"09/25/2007","15.490","15.490","15.490","15.490","0.26%"
"09/24/2007","15.450","15.450","15.450","15.450","-0.64%"
"09/21/2007","15.550","15.550","15.550","15.550","-0.32%"
"09/20/2007","15.600","15.600","15.600","15.600","-0.32%"
"09/19/2007","15.650","15.650","15.650","15.650","1.29%"
"09/18/2007","15.450","15.450","15.450","15.450","0.32%"
"09/17/2007","15.400","15.400","15.400","15.400","-0.32%"
"09/14/2007","15.450","15.450","15.450","15.450","0.00%"
"09/13/2007","15.450","15.450","15.450","15.450","-1.59%"
"09/12/2007","15.700","15.700","15.700","15.700","-1.32%"
"09/11/2007","15.910","15.910","15.910","15.910","-0.87%"
"09/10/2007","16.050","16.050","16.050","16.050","-0.31%"
"09/07/2007","16.100","16.100","16.100","16.100","0.00%"
"09/06/2007","16.100","16.100","16.100","16.100","0.31%"
"09/05/2007","16.050","16.050","16.050","16.050","-0.31%"
"09/04/2007","16.100","16.100","16.100","16.100","0.00%"
"09/03/2007","16.100","16.100","16.100","16.100","-1.23%"
"08/31/2007","16.300","16.300","16.300","16.300","0.00%"
"08/29/2007","16.300","16.300","16.300","16.300","0.00%"
"08/28/2007","16.300","16.300","16.300","16.300","0.31%"
"08/27/2007","16.250","16.250","16.250","16.250","-0.43%"
"08/24/2007","16.320","16.320","16.320","16.320","0.06%"
"08/23/2007","16.310","16.310","16.310","16.310","-1.33%"
"08/22/2007","16.530","16.530","16.530","16.530","-2.48%"
"08/21/2007","16.950","16.950","16.950","16.950","0.00%"
"08/20/2007","16.950","16.950","16.950","16.950","-1.17%"
"08/17/2007","17.150","17.150","17.150","17.150","-0.29%"
"08/16/2007","17.200","17.200","17.200","17.200","0.29%"
"08/15/2007","17.150","17.150","17.150","17.150","3.13%"
"08/14/2007","16.630","16.630","16.630","16.630","0.48%"
"08/13/2007","16.550","16.550","16.550","16.550","0.00%"
"08/10/2007","16.550","16.550","16.550","16.550","-0.30%"
"08/09/2007","16.600","16.600","16.600","16.600","1.22%"
"08/08/2007","16.400","16.400","16.400","16.400","-0.61%"
"08/07/2007","16.500","16.500","16.500","16.500","-0.90%"
"08/06/2007","16.650","16.650","16.650","16.650","-0.30%"
"08/03/2007","16.700","16.700","16.700","16.700","0.60%"
"08/02/2007","16.600","16.600","16.600","16.600","0.00%"
"08/01/2007","16.600","16.600","16.600","16.600","0.00%"
"07/31/2007","16.600","16.600","16.600","16.600","0.30%"
"07/30/2007","16.550","16.550","16.550","16.550","0.30%"
"07/27/2007","16.500","16.500","16.500","16.500","3.13%"
"07/26/2007","16.000","16.000","16.000","16.000","4.92%"
"07/13/2007","15.250","15.250","15.250","15.250","0.00%"
"07/12/2007","15.250","15.250","15.250","15.250","-0.33%"
"07/11/2007","15.300","15.300","15.300","15.300","0.00%"
"07/10/2007","15.300","15.300","15.300","15.300","-0.65%"
"07/09/2007","15.400","15.400","15.400","15.400","-1.60%"
"07/06/2007","15.650","15.650","15.650","15.650","-0.95%"
"07/05/2007","15.800","15.800","15.800","15.800","1.61%"
"07/03/2007","15.550","15.550","15.550","15.550","-0.32%"
"07/02/2007","15.600","15.600","15.600","15.600","0.00%"
"06/29/2007","15.600","15.600","15.600","15.600","-1.27%"
"06/28/2007","15.800","15.800","15.800","15.800","-0.75%"
"06/27/2007","15.920","15.920","15.920","15.920","0.13%"
"06/26/2007","15.900","15.900","15.900","15.900","-0.93%"
"06/25/2007","16.050","16.050","16.050","16.050","-1.53%"
"06/22/2007","16.300","16.300","16.300","16.300","-0.31%"
"06/21/2007","16.350","16.350","16.350","16.350","0.31%"
"06/20/2007","16.300","16.300","16.300","16.300","0.31%"
"06/19/2007","16.250","16.250","16.250","16.250","0.25%"
"06/18/2007","16.210","16.210","16.210","16.210","-0.55%"
"06/15/2007","16.300","16.300","16.300","16.300","0.25%"
"06/14/2007","16.260","16.260","16.260","16.260","-0.31%"
"06/13/2007","16.310","16.310","16.310","16.310","-0.55%"
"06/12/2007","16.400","16.400","16.400","16.400","-0.61%"
"06/11/2007","16.500","16.500","16.500","16.500","1.85%"
"06/08/2007","16.200","16.200","16.200","16.200","0.62%"
"06/07/2007","16.100","16.100","16.100","16.100","0.00%"
"06/06/2007","16.100","16.100","16.100","16.100","-0.31%"
"06/05/2007","16.150","16.150","16.150","16.150","-0.92%"
"06/04/2007","16.300","16.300","16.300","16.300","0.25%"
"05/30/2007","16.260","16.260","16.260","16.260","0.06%"
"05/29/2007","16.250","16.250","16.250","16.250","0.00%"
"05/28/2007","16.250","16.250","16.250","16.250","0.00%"
"05/25/2007","16.250","16.250","16.250","16.250","-0.73%"
"05/24/2007","16.370","16.370","16.370","16.370","0.12%"
"05/23/2007","16.350","16.350","16.350","16.350","0.00%"
"05/22/2007","16.350","16.350","16.350","16.350","0.00%"
"05/21/2007","16.350","16.350","16.350","16.350","0.62%"
"05/18/2007","16.250","16.250","16.250","16.250","-0.06%"
"05/17/2007","16.260","16.260","16.260","16.260","0.37%"
"05/16/2007","16.200","16.200","16.200","16.200","-0.92%"
"05/14/2007","16.350","16.350","16.350","16.350","-0.91%"
"05/11/2007","16.500","16.500","16.500","16.500","0.00%"
"05/10/2007","16.500","16.500","16.500","16.500","0.61%"
"05/09/2007","16.400","16.400","16.400","16.400","-1.80%"
"05/08/2007","16.700","16.700","16.700","16.700","-0.30%"
"05/07/2007","16.750","16.750","16.750","16.750","-3.18%"
"05/03/2007","17.300","17.300","17.300","17.300","-0.86%"
"05/02/2007","17.450","17.450","17.450","17.450","-0.29%"
"05/01/2007","17.500","17.500","17.500","17.500","0.29%"
"04/30/2007","17.450","17.450","17.450","17.450","1.45%"
"04/27/2007","17.200","17.200","17.200","17.200","0.29%"
"04/26/2007","17.150","17.150","17.150","17.150","-0.29%"
"04/25/2007","17.200","17.200","17.200","17.200","0.23%"
"04/24/2007","17.160","17.160","17.160","17.160","-0.81%"
"04/20/2007","17.300","17.300","17.300","17.300","-0.86%"
"04/19/2007","17.450","17.450","17.450","17.450","0.29%"
"04/17/2007","17.400","17.400","17.400","17.400","-1.14%"
"04/16/2007","17.600","17.600","17.600","17.600","-0.28%"
"04/13/2007","17.650","17.650","17.650","17.650","0.28%"
"04/12/2007","17.600","17.600","17.600","17.600","0.00%"
"04/11/2007","17.600","17.600","17.600","17.600","0.06%"
"04/10/2007","17.590","17.590","17.590","17.590","0.23%"
"04/09/2007","17.550","17.550","17.550","17.550","0.00%"
"04/06/2007","17.550","17.550","17.550","17.550","0.29%"
"04/05/2007","17.500","17.500","17.500","17.500","-0.28%"
"04/04/2007","17.550","17.550","17.550","17.550","10.38%"
"04/03/2007","15.900","15.900","15.900","15.900","-0.63%"
"04/02/2007","16.000","16.000","16.000","16.000","-2.14%"
"03/30/2007","16.350","16.350","16.350","16.350","-0.49%"
"03/29/2007","16.430","16.430","16.430","16.430","0.18%"
"03/28/2007","16.400","16.400","16.400","16.400","1.86%"
"03/26/2007","16.100","16.100","16.100","16.100","0.63%"
"03/23/2007","16.000","16.000","16.000","16.000","1.27%"
"03/22/2007","15.800","15.800","15.800","15.800","-0.32%"
"03/21/2007","15.850","15.850","15.850","15.850","-0.94%"
"03/20/2007","16.000","16.000","16.000","16.000","-3.03%"
"03/16/2007","16.500","16.500","16.500","16.500","-1.49%"
"03/15/2007","16.750","16.750","16.750","16.750","-1.47%"
"03/14/2007","17.000","17.000","17.000","17.000","-0.58%"
"03/13/2007","17.100","17.100","17.100","17.100","-0.29%"
"03/12/2007","17.150","17.150","17.150","17.150","-2.00%"
"03/09/2007","17.500","17.500","17.500","17.500","-0.28%"
"03/08/2007","17.550","17.550","17.550","17.550","1.15%"
"03/07/2007","17.350","17.350","17.350","17.350","-1.98%"
"03/06/2007","17.700","17.700","17.700","17.700","-1.28%"
"03/05/2007","17.930","17.930","17.930","17.930","-0.39%"
"03/02/2007","18.000","18.000","18.000","18.000","1.69%"
"03/01/2007","17.700","17.700","17.700","17.700","0.00%"
"02/27/2007","17.700","17.700","17.700","17.700","0.57%"
"02/26/2007","17.600","17.600","17.600","17.600","-0.23%"
"02/23/2007","17.640","17.640","17.640","17.640","-0.06%"
"02/22/2007","17.650","17.650","17.650","17.650","0.28%"
"02/21/2007","17.600","17.600","17.600","17.600","-0.85%"
"02/20/2007","17.750","17.750","17.750","17.750","0.28%"
"02/16/2007","17.700","17.700","17.700","17.700","0.28%"
"02/15/2007","17.650","17.650","17.650","17.650","-1.94%"
"02/13/2007","18.000","18.000","18.000","18.000","-0.44%"
"02/09/2007","18.080","18.080","18.080","18.080","1.57%"
"02/07/2007","17.800","17.800","17.800","17.800","1.08%"
"02/05/2007","17.610","17.610","17.610","17.610","0.06%"
"02/02/2007","17.600","17.600","17.600","17.600","0.00%"
"01/31/2007","17.600","17.600","17.600","17.600","-0.11%"
"01/30/2007","17.620","17.620","17.620","17.620","0.11%"
"01/29/2007","17.600","17.600","17.600","17.600","-0.23%"
"01/26/2007","17.640","17.640","17.640","17.640","0.97%"
"01/25/2007","17.470","17.470","17.470","17.470","0.40%"
"01/24/2007","17.400","17.400","17.400","17.400","-2.52%"
"01/23/2007","17.850","17.850","17.850","17.850","0.28%"
"01/22/2007","17.800","17.800","17.800","17.800","-1.11%"
"01/19/2007","18.000","18.000","18.000","18.000","0.22%"
"01/18/2007","17.960","17.960","17.960","17.960","-0.22%"
"01/17/2007","18.000","18.000","18.000","18.000","-0.83%"
"01/16/2007","18.150","18.150","18.150","18.150","-0.55%"
"01/15/2007","18.250","18.250","18.250","18.250","-0.54%"
"01/12/2007","18.350","18.350","18.350","18.350","0.55%"
"01/11/2007","18.250","18.250","18.250","18.250","-0.76%"
"01/10/2007","18.390","18.390","18.390","18.390","0.22%"
"01/09/2007","18.350","18.350","18.350","18.350","-0.65%"
"01/08/2007","18.470","18.470","18.470","18.470","-0.16%"
"01/05/2007","18.500","18.500","18.500","18.500","-0.54%"
"01/04/2007","18.600","18.600","18.600","18.600","1.09%"
"12/29/2006","18.400","18.400","18.400","18.400","0.00%"
"12/28/2006","18.400","18.400","18.400","18.400","0.27%"
"12/27/2006","18.350","18.350","18.350","18.350","0.27%"
"12/26/2006","18.300","18.300","18.300","18.300","0.27%"
"12/25/2006","18.250","18.250","18.250","18.250","-0.27%"
"12/22/2006","18.300","18.300","18.300","18.300","0.00%"
"12/20/2006","18.300","18.300","18.300","18.300","0.00%"
"12/19/2006","18.300","18.300","18.300","18.300","0.00%"
"12/18/2006","18.300","18.300","18.300","18.300","0.22%"
"12/15/2006","18.260","18.260","18.260","18.260","-0.49%"
"12/14/2006","18.350","18.350","18.350","18.350","-0.05%"
"12/13/2006","18.360","18.360","18.360","18.360","-0.27%"
"12/12/2006","18.410","18.410","18.410","18.410","0.05%"
"12/11/2006","18.400","18.400","18.400","18.400","-0.54%"
"12/08/2006","18.500","18.500","18.500","18.500","0.54%"
"12/07/2006","18.400","18.400","18.400","18.400","0.27%"
"12/06/2006","18.350","18.350","18.350","18.350","1.10%"
"12/05/2006","18.150","18.150","18.150","18.150","0.00%"
"12/04/2006","18.150","18.150","18.150","18.150","0.83%"
"12/01/2006","18.000","18.000","18.000","18.000","-0.83%"
"11/30/2006","18.150","18.150","18.150","18.150","0.17%"
"11/29/2006","18.120","18.120","18.120","18.120","-0.17%"
"11/28/2006","18.150","18.150","18.150","18.150","0.11%"
"11/27/2006","18.130","18.130","18.130","18.130","-0.38%"
"11/24/2006","18.200","18.200","18.200","18.200","0.22%"
"11/23/2006","18.160","18.160","18.160","18.160","0.06%"
"11/22/2006","18.150","18.150","18.150","18.150","0.00%"
"11/21/2006","18.150","18.150","18.150","18.150","0.55%"
"11/20/2006","18.050","18.050","18.050","18.050","0.00%"
"11/17/2006","18.050","18.050","18.050","18.050","0.22%"
"11/16/2006","18.010","18.010","18.010","18.010","-0.50%"
"11/15/2006","18.100","18.100","18.100","18.100","0.56%"
"11/14/2006","18.000","18.000","18.000","18.000","0.22%"
"11/13/2006","17.960","17.960","17.960","17.960","0.00%"
"11/10/2006","17.960","17.960","17.960","17.960","0.11%"
"11/09/2006","17.940","17.940","17.940","17.940","1.64%"
"11/08/2006","17.650","17.650","17.650","17.650","-0.28%"
"11/07/2006","17.700","17.700","17.700","17.700","-0.34%"
"11/06/2006","17.760","17.760","17.760","17.760","-1.06%"
"11/03/2006","17.950","17.950","17.950","17.950","0.00%"
"11/02/2006","17.950","17.950","17.950","17.950","-0.22%"
"11/01/2006","17.990","17.990","17.990","17.990","-0.61%"
"10/31/2006","18.100","18.100","18.100","18.100","1.12%"
"10/30/2006","17.900","17.900","17.900","17.900","0.00%"
"10/27/2006","17.900","17.900","17.900","17.900","-0.06%"
"10/26/2006","17.910","17.910","17.910","17.910","-0.61%"
"10/20/2006","18.020","18.020","18.020","18.020","-0.17%"
"10/19/2006","18.050","18.050","18.050","18.050","-0.28%"
"10/18/2006","18.100","18.100","18.100","18.100","0.50%"
"10/17/2006","18.010","18.010","18.010","18.010","0.06%"
"10/16/2006","18.000","18.000","18.000","18.000","0.33%"
"10/13/2006","17.940","17.940","17.940","17.940","0.22%"
"10/12/2006","17.900","17.900","17.900","17.900","-0.28%"
"10/11/2006","17.950","17.950","17.950","17.950","2.87%"
"10/09/2006","17.450","17.450","17.450","17.450","0.00%"
"10/06/2006","17.450","17.450","17.450","17.450","-0.29%"
"10/05/2006","17.500","17.500","17.500","17.500","2.04%"
"10/04/2006","17.150","17.150","17.150","17.150","-0.87%"
"10/03/2006","17.300","17.300","17.300","17.300","-1.14%"
"10/02/2006","17.500","17.500","17.500","17.500","-0.57%"
"09/29/2006","17.600","17.600","17.600","17.600","-0.28%"
"09/28/2006","17.650","17.650","17.650","17.650","0.57%"
"09/27/2006","17.550","17.550","17.550","17.550","-1.13%"
"09/26/2006","17.750","17.750","17.750","17.750","-0.28%"
"09/25/2006","17.800","17.800","17.800","17.800","-0.28%"
"09/22/2006","17.850","17.850","17.850","17.850","-0.28%"
"09/21/2006","17.900","17.900","17.900","17.900","-0.28%"
"09/20/2006","17.950","17.950","17.950","17.950","0.06%"
"09/19/2006","17.940","17.940","17.940","17.940","0.22%"
"09/18/2006","17.900","17.900","17.900","17.900","-1.10%"
"09/15/2006","18.100","18.100","18.100","18.100","2.84%"
"09/13/2006","17.600","17.600","17.600","17.600","-0.73%"
"09/12/2006","17.730","17.730","17.730","17.730","-0.95%"
"09/11/2006","17.900","17.900","17.900","17.900","-0.56%"
"09/08/2006","18.000","18.000","18.000","18.000","7.08%"
"09/07/2006","16.810","16.810","16.810","16.810","0.66%"
"09/06/2006","16.700","16.700","16.700","16.700","1.52%"
"09/05/2006","16.450","16.450","16.450","16.450","-0.30%"
"09/04/2006","16.500","16.500","16.500","16.500","0.30%"
"09/01/2006","16.450","16.450","16.450","16.450","0.00%"
"08/31/2006","16.450","16.450","16.450","16.450","-1.50%"
"08/29/2006","16.700","16.700","16.700","16.700","1.21%"
"08/25/2006","16.500","16.500","16.500","16.500","-0.30%"
"08/23/2006","16.550","16.550","16.550","16.550","0.00%"
"08/22/2006","16.550","16.550","16.550","16.550","-0.30%"
"08/21/2006","16.600","16.600","16.600","16.600","0.61%"
"08/18/2006","16.500","16.500","16.500","16.500","-0.60%"
"08/17/2006","16.600","16.600","16.600","16.600","-0.30%"
"08/16/2006","16.650","16.650","16.650","16.650","-1.19%"
"08/15/2006","16.850","16.850","16.850","16.850","0.30%"
"08/14/2006","16.800","16.800","16.800","16.800","-0.06%"
"08/11/2006","16.810","16.810","16.810","16.810","-0.65%"
"08/10/2006","16.920","16.920","16.920","16.920","0.42%"
"08/09/2006","16.850","16.850","16.850","16.850","-1.69%"
"08/08/2006","17.140","17.140","17.140","17.140","-0.06%"
"08/04/2006","17.150","17.150","17.150","17.150","0.59%"
"08/03/2006","17.050","17.050","17.050","17.050","2.40%"
"08/01/2006","16.650","16.650","16.650","16.650","0.30%"
"07/31/2006","16.600","16.600","16.600","16.600","-0.60%"
"07/28/2006","16.700","16.700","16.700","16.700","1.09%"
"07/27/2006","16.520","16.520","16.520","16.520","-0.54%"
"07/26/2006","16.610","16.610","16.610","16.610","-0.24%"
"07/25/2006","16.650","16.650","16.650","16.650","0.48%"
"07/24/2006","16.570","16.570","16.570","16.570","0.73%"
"07/20/2006","16.450","16.450","16.450","16.450","-0.30%"
"07/19/2006","16.500","16.500","16.500","16.500","0.00%"
"07/18/2006","16.500","16.500","16.500","16.500","-1.79%"
"07/17/2006","16.800","16.800","16.800","16.800","1.51%"
"07/13/2006","16.550","16.550","16.550","16.550","1.85%"
"07/12/2006","16.250","16.250","16.250","16.250","1.25%"
"07/11/2006","16.050","16.050","16.050","16.050","-8.29%"
"07/10/2006","17.500","17.500","17.500","17.500","-2.56%"
"07/06/2006","17.960","17.960","17.960","17.960","0.90%"
"07/05/2006","17.800","17.800","17.800","17.800","0.28%"
"07/04/2006","17.750","17.750","17.750","17.750","-4.57%"
"07/03/2006","18.600","18.600","18.600","18.600","1.86%"
"06/30/2006","18.260","18.260","18.260","18.260","2.24%"
"06/29/2006","17.860","17.860","17.860","17.860","2.94%"
"06/28/2006","17.350","17.350","17.350","17.350","1.76%"
"06/27/2006","17.050","17.050","17.050","17.050","-0.58%"
"06/26/2006","17.150","17.150","17.150","17.150","5.80%"
"06/23/2006","16.210","16.210","16.210","16.210","1.00%"
"06/22/2006","16.050","16.050","16.050","16.050","0.31%"
"06/21/2006","16.000","16.000","16.000","16.000","1.27%"
"06/20/2006","15.800","15.800","15.800","15.800","1.28%"
"06/19/2006","15.600","15.600","15.600","15.600","-0.57%"
"06/16/2006","15.690","15.690","15.690","15.690","1.55%"
"06/15/2006","15.450","15.450","15.450","15.450","6.55%"
"06/14/2006","14.500","14.500","14.500","14.500","-3.33%"
"06/13/2006","15.000","15.000","15.000","15.000","2.74%"
"06/12/2006","14.600","14.600","14.600","14.600","-0.48%"
"06/09/2006","14.670","14.670","14.670","14.670","0.20%"
"06/08/2006","14.640","14.640","14.640","14.640","0.97%"
"06/07/2006","14.500","14.500","14.500","14.500","5.84%"
"06/06/2006","13.700","13.700","13.700","13.700","1.48%"
"06/05/2006","13.500","13.500","13.500","13.500","5.14%"
"06/02/2006","12.840","12.840","12.840","12.840","-0.93%"
"06/01/2006","12.960","12.960","12.960","12.960","0.08%"
"05/30/2006","12.950","12.950","12.950","12.950","0.78%"
"05/29/2006","12.850","12.850","12.850","12.850","0.16%"
"05/26/2006","12.830","12.830","12.830","12.830","-0.77%"
"05/25/2006","12.930","12.930","12.930","12.930","0.62%"
"05/24/2006","12.850","12.850","12.850","12.850","-0.08%"
"05/23/2006","12.860","12.860","12.860","12.860","0.08%"
"05/22/2006","12.850","12.850","12.850","12.850","0.23%"
"05/18/2006","12.820","12.820","12.820","12.820","-0.23%"
"05/17/2006","12.850","12.850","12.850","12.850","-0.31%"
